"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
26894,75.8719417,75.39228081,76.28095486,76.15453261,75.58191418,76.09132148,74.29166357,74.69324013,76.1210679,75.77526586
26895,75.87283882,75.39319576,76.28183677,76.15541922,75.58282209,76.09221045,74.29261945,74.69418107,76.12195575,75.77616657
26896,75.87373587,75.39039262,76.28271862,76.15630577,75.58372992,76.09309935,74.29357525,74.69512195,76.12284355,75.77706722
26897,75.87463286,75.39130758,76.2836004,76.15719225,75.58463769,76.09398818,74.29453099,74.69606276,76.12373127,75.7779678
26898,75.87552978,75.39222247,76.28448212,76.15807867,75.58554539,76.09487694,74.29548665,74.69700349,76.12461893,75.77886832
26899,75.87642663,75.39313729,76.28536377,76.15896502,75.58645303,76.09576564,74.29644225,74.69794416,76.12550652,75.77976876
26900,75.87360595,75.39405204,76.28624535,76.1598513,75.58364312,76.09665428,74.2936803,74.69516729,76.12267658,75.78066914
26901,75.87078547,75.3912494,76.28340954,76.15702019,75.58083343,76.09754284,74.29091855,74.69239062,76.11984685,75.77785212
26902,75.8716824,75.38844696,76.28429113,76.15790648,75.58174113,76.09843134,74.29187421,74.69333135,76.12073452,75.77875251
26903,75.87257927,75.38936178,76.2814556,76.15507564,75.58264878,76.09560272,74.2928298,74.69427201,76.12162212,75.77965283
26904,75.87347606,75.39027654,76.2823372,76.15596194,75.58355635,76.09649123,74.29378531,74.69521261,76.12250966,75.78055308
26905,75.87437279,75.39119123,76.28321873,76.15684817,75.58446385,76.09737967,74.29474075,74.69615313,76.12339714,75.78145326
26906,75.87155281,75.39210585,76.2841002,76.15401769,75.58165465,76.09826804,74.29197948,74.69337694,76.12428455,75.78235338
26907,75.86873304,75.3930204,76.2812651,76.15118742,75.57884565,76.09543985,74.28921842,74.69060096,76.12517189,75.77953692
26908,75.86962985,75.39393489,76.28214657,76.15207373,75.57975323,76.09632823,74.29017393,74.69154155,76.12605916,75.78043704
26909,75.86681036,75.39113308,76.27931175,76.14924375,75.57694452,76.09350032,74.28741313,74.68876584,76.12694637,75.77762087
26910,75.86399108,75.38833148,76.27647715,76.14641397,75.57413601,76.09067261,74.28465255,74.68599034,76.12411743,75.77480491
26911,75.86488796,75.38924603,76.2773587,76.14730036,75.57504366,76.09156107,74.28560812,74.68693099,76.12500464,75.7757051
26912,75.86578478,75.39016052,76.27824019,76.14818668,75.57595125,76.09244946,74.28656361,74.68787158,76.1258918,75.77660523
26913,75.86668153,75.39107495,76.27912161,76.14907294,75.57685877,76.09333779,74.28751904,74.6888121,76.12677888,75.77750529
26914,75.86757821,75.3919893,76.28000297,76.14995913,75.57776622,76.09422605,74.2884744,74.68975255,76.1276659,75.77840529
26915,75.86847483,75.39290359,76.28088427,76.15084525,75.5786736,76.09511425,74.28942969,74.69069292,76.12855285,75.77930522
26916,75.86937138,75.3938178,76.28176549,76.15173131,75.57958092,76.09600238,74.2903849,74.69163323,76.12943974,75.78020508
26917,75.87026786,75.39473195,76.28264665,76.15261731,75.58048817,76.09689044,74.29134005,74.69257347,76.13032656,75.78110488
26918,75.87116428,75.39564604,76.28352775,76.15350323,75.58139535,76.09777844,74.29229512,74.69351363,76.13121331,75.78200461
26919,75.87206063,75.39656005,76.28069393,76.15067424,75.57858761,76.09495152,74.29325012,74.69445373,76.1321,75.77918942
26920,75.87295691,75.397474,76.28157504,76.15156018,75.5794948,76.09583952,74.29420505,74.69539376,76.13298663,75.78008915
26921,75.87385313,75.39838788,76.28245608,76.15244605,75.58040192,76.09672746,74.29515991,74.69633372,76.13387318,75.78098882
26922,75.87474928,75.39930169,76.28333705,76.15333185,75.58130897,76.09761533,74.2961147,74.69727361,76.13475968,75.78188842
26923,75.87564536,75.40021543,76.28421795,76.15421758,75.58221595,76.09478884,74.29706942,74.69821342,76.1356461,75.78278795
26924,75.87654138,75.4011291,76.2850988,76.15510325,75.58312286,76.09567672,74.29802407,74.69915317,76.13653246,75.78368742
26925,75.87743733,75.40204271,76.28597957,76.15598886,75.58402971,76.09285051,74.29897864,74.70009285,76.13741876,75.78458682
26926,75.87833321,75.40295625,76.28686028,76.1568744,75.58493649,76.09373839,74.29993315,74.70103246,76.13830498,75.78548615
26927,75.87551528,75.40386972,76.28774093,76.15775987,75.58584321,76.09462621,74.29717384,74.69825825,76.1354774,75.78638541
26928,75.87641117,75.40478313,76.28862151,76.15864528,75.58674985,76.09551396,74.29812834,74.69919786,76.13636364,75.78728461
26929,75.87730699,75.40198299,76.28950202,76.15953062,75.58394296,76.09640165,74.2953693,74.7001374,76.13724981,75.78818374
26930,75.87820275,75.4028964,76.29038247,76.16041589,75.58484961,76.09728927,74.2963238,74.70107687,76.13813591,75.78908281
26931,75.87909844,75.40009654,76.29126286,76.15758791,75.582043,76.09817682,74.29356504,74.69830307,76.13902194,75.78998181
26932,75.87999406,75.40100995,76.29214318,76.15847319,75.58294965,76.09906431,74.29451953,74.69924254,76.13990792,75.79088074
26933,75.88088961,75.40192329,76.29302343,76.15935841,75.58385624,76.09995173,74.29547395,74.70018193,76.14079382,75.7917796
26934,75.8817851,75.40283656,76.29390362,76.16024356,75.58476275,76.10083909,74.29642831,74.70112126,76.14167966,75.7926784
26935,75.88268053,75.40374977,76.29478374,76.16112864,75.5856692,76.10172638,74.29738259,74.70206052,76.14256544,75.79357713
26936,75.88357588,75.4009504,76.2956638,76.16201366,75.58657559,76.1026136,74.2983368,74.7029997,76.14345114,75.79447579
26937,75.88447117,75.40186361,76.29654379,76.16289862,75.5874819,76.10350076,74.29929094,74.70393882,76.14433679,75.79537439
26938,75.8853664,75.40277675,76.29742371,76.1637835,75.58838815,76.10438785,74.30024501,74.70487787,76.14522236,75.79627292
26939,75.88626155,75.39997773,76.29830357,76.16466832,75.58929433,76.10527488,74.30119901,74.70581685,76.14610787,75.79717139
26940,75.88715664,75.40089087,76.29918337,76.16555308,75.59020045,76.10616184,74.30215293,74.70675575,76.14699332,75.79806978
26941,75.88805167,75.39809213,76.3000631,76.16643777,75.59110649,76.10333692,74.30310679,74.70769459,76.1478787,75.79896812
26942,75.88894663,75.39900527,76.30094277,76.1673224,75.59201247,76.10422389,74.30406057,74.70863336,76.14876401,75.79986638
26943,75.88984152,75.39991835,76.30182237,76.16820696,75.59291838,76.10511079,74.30501429,74.70957206,76.14964926,75.80076458
26944,75.89073634,75.40083135,76.3027019,76.16909145,75.59382423,76.10599762,74.30596793,74.71051069,76.15053444,75.80166271
26945,75.8916311,75.40174429,76.30358137,76.16997588,75.59473001,76.10688439,74.30692151,74.71144925,76.15141956,75.80256077
26946,75.89252579,75.40265717,76.30446077,76.17086024,75.59563572,76.1077711,74.30787501,74.71238774,76.14859348,75.80345877
26947,75.89342042,75.40356997,76.30534011,76.17174454,75.59654136,76.10865774,74.30882844,74.71332616,76.14947861,75.8043567
26948,75.89060413,75.40448271,76.30250853,76.17262877,75.59373608,76.10954431,74.30607095,74.71055366,76.14665281,75.80154371
26949,75.89149876,75.40539538,76.30338788,76.17351293,75.59464173,76.11043081,74.30702438,74.71149208,76.14753794,75.80244165
26950,75.89239332,75.40630798,76.30426716,76.17439703,75.59554731,76.11131725,74.30797774,74.71243043,76.14842301,75.80333952
26951,75.89328782,75.40722051,76.30514638,76.17528107,75.59645282,76.11220363,74.30893102,74.71336871,76.149308,75.80423732
26952,75.89047195,75.40813298,76.30231523,76.17245473,75.59735827,76.10937964,74.30988424,74.71059662,76.14648264,75.80142476
26953,75.89136645,75.40904538,76.30319445,76.17333877,75.59826364,76.11026602,74.31083738,74.71153489,76.14736764,75.80232256
26954,75.89226089,75.40995771,76.30407361,76.17422275,75.59916895,76.11115233,74.31179046,74.7124731,76.14825258,75.8032203
26955,75.89315526,75.41086997,76.3049527,76.17510666,75.6000742,76.11203858,74.31274346,74.71341124,76.14913745,75.80411797
26956,75.89033981,75.41178216,76.30212198,76.17228075,75.59726962,76.11292477,74.30998664,74.71063956,76.14631251,75.80130583
26957,75.89123419,75.41269429,76.30300108,76.17316467,75.59817487,76.11381088,74.31093964,74.7115777,76.14719739,75.80220351
26958,75.8921285,75.41360635,76.30388011,76.17404852,75.59908005,76.11469694,74.31189257,74.71251577,76.1480822,75.80310112
26959,75.89302274,75.41451834,76.30475908,76.1749323,75.59998516,76.11558292,74.31284543,74.71345376,76.14896695,75.80399866
26960,75.89391691,75.41543027,76.30563798,76.17581602,75.60089021,76.11646884,74.31379822,74.71439169,76.14985163,75.80489614
26961,75.89481102,75.41634212,76.30651682,76.17669968,75.60179519,76.1173547,74.31475094,74.71532955,76.15073625,75.80579355
26962,75.89570507,75.41725391,76.30739559,76.17758327,75.6027001,76.11824049,74.31570358,74.71626734,76.1516208,75.8066909
26963,75.89659904,75.41445685,76.3082743,76.17846679,75.60360494,76.11912621,74.31294737,74.71349627,76.1487965,75.80758818
26964,75.89749295,75.41536864,76.30915294,76.17935024,75.60450972,76.12001187,74.31390001,74.71443406,76.14968106,75.80848539
26965,75.8983868,75.41257185,76.31003152,76.18023364,75.60541443,76.12089746,74.31485259,74.71537178,76.15056555,75.80938253
26966,75.89928058,75.41348365,76.31091003,76.18111696,75.60631907,76.12178299,74.31580509,74.71630943,76.15144997,75.81027961
26967,75.90017429,75.41439537,76.31178848,76.18200022,75.60722364,76.12266845,74.31675752,74.71724701,76.15233433,75.81117662
26968,75.90106793,75.41530703,76.31266686,76.18288342,75.60812815,76.12355384,74.31770988,74.71818451,76.15321863,75.81207357
26969,75.90196151,75.41621862,76.31354518,76.18376655,75.60903259,76.12443917,74.31866217,74.71912195,76.15410286,75.81297045
26970,75.90285502,75.41713014,76.31442343,76.18464961,75.60993697,76.12532443,74.31961439,74.72005933,76.15498702,75.81386726
26971,75.90374847,75.4180416,76.31530162,76.18553261,75.61084127,76.12620963,74.32056653,74.72099663,76.15587112,75.81476401
26972,75.90464185,75.41895299,76.31617974,76.18641554,75.61174551,76.12709476,74.32151861,74.72193386,76.15675515,75.81566069
26973,75.90553516,75.41986431,76.3170578,76.18729841,75.61264969,76.12797983,74.32247062,74.72287102,76.15763912,75.8165573
26974,75.90642841,75.42077556,76.31793579,76.18818121,75.61355379,76.12886483,74.32342256,74.72380811,76.15852302,75.81745384
26975,75.90732159,75.41797961,76.31881372,76.18906395,75.61445783,76.12604263,74.32437442,74.72474513,76.15940686,75.81835032
26976,75.90450771,75.41889087,76.31598458,76.18623962,75.6116548,76.12322064,74.32161922,74.72197509,76.16029063,75.81553974
26977,75.9054009,75.41980205,76.31686251,76.18712236,75.61255885,76.12410572,74.32257108,74.72291211,76.16117433,75.81643622
26978,75.90629402,75.42071317,76.31774038,76.18800504,75.61346282,76.12499073,74.32352287,74.72384906,76.16205797,75.81733264
26979,75.90718707,75.42162423,76.31861818,76.18888765,75.61436673,76.12587568,74.32447459,74.72478594,76.16294155,75.81822899
26980,75.90437361,75.42253521,76.31578947,76.18606375,75.61156412,76.12676056,74.32171979,74.72201631,76.16011861,75.81541883
26981,75.90526667,75.42344613,76.31666728,76.18694637,75.61246803,76.12764538,74.32267151,74.72295319,76.16100219,75.81631518
26982,75.90245349,75.42435698,76.31383886,76.18412275,75.61337188,76.12482396,74.32362316,74.72018383,76.15817953,75.8135053
26983,75.90334655,75.42526776,76.31471667,76.18500537,75.61427566,76.12570878,74.32457473,74.72112071,76.15906311,75.81440166
26984,75.90053365,75.42247258,76.31188853,76.18218203,75.61147347,76.12288764,74.32552624,74.72205752,76.15994664,75.81159205
26985,75.89772096,75.42338336,76.30906059,76.1793589,75.60867148,76.12377247,74.32277191,74.71928849,76.15712433,75.80878266
26986,75.89490847,75.42058845,76.30623286,76.17653598,75.60586971,76.1209516,74.32001779,74.71651968,76.15430223,75.80597347
26987,75.89580168,75.42149924,76.30711083,76.17741876,75.60677363,76.12183644,74.32096936,74.71745655,76.15518583,75.80686997
26988,75.89298948,75.41870461,76.30428339,76.17459612,75.60397214,76.11901586,74.3182155,74.71468801,76.15236401,75.80406106
26989,75.89388269,75.4196154,76.30516136,76.1754789,75.60487606,76.11619549,74.31916707,74.71562488,76.15324762,75.80495758
26990,75.89477584,75.42052612,76.30603927,76.17636162,75.60577992,76.1170804,74.32011856,74.71656169,76.15042608,75.80585402
26991,75.89566893,75.42143678,76.30691712,76.17724427,75.60668371,76.11796525,74.32106999,74.71749843,76.1513097,75.8067504
26992,75.89656194,75.42234736,76.3077949,76.17812685,75.60758743,76.11885003,74.32202134,74.71843509,76.15219324,75.80764671
26993,75.8974549,75.42325788,76.30867262,76.17900937,75.60849109,76.11973475,74.32297262,74.71937169,76.15307672,75.80854296
26994,75.89834778,75.42416833,76.30955027,76.17989183,75.60939468,76.1206194,74.32392383,74.72030822,76.15396014,75.80943913
26995,75.8992406,75.42507872,76.31042786,76.18077422,75.6102982,76.12150398,74.32487498,74.72124467,76.15484349,75.81033525
26996,75.90013335,75.42598904,76.31130538,76.18165654,75.61120166,76.1223885,74.32582605,74.72218106,76.15572677,75.81123129
26997,75.90102604,75.42689929,76.31218284,76.1825388,75.61210505,76.11956884,74.32677705,74.72311738,76.15660999,75.81212727
26998,75.90191866,75.42780947,76.31306023,76.18342099,75.61300837,76.11674939,74.32772798,74.72405363,76.15749315,75.81302319
26999,75.90281122,75.42871958,76.31393755,76.18430312,75.61391163,76.11763399,74.32867884,74.72498981,76.15837624,75.81391903
27000,75.9,75.42592593,76.31111111,76.18148148,75.61111111,76.11481481,74.32592593,74.72222222,76.15555556,75.81111111
27001,75.90089256,75.42683604,76.31198844,76.18236362,75.61201437,76.11569942,74.32687678,74.7231584,76.15643865,75.81200696
27002,75.90178505,75.42774609,76.31286571,76.18324569,75.61291756,76.11658396,74.32782757,74.72409451,76.15732168,75.81290275
27003,75.90267748,75.42865608,76.31374292,76.18412769,75.61382069,76.11746843,74.32877828,74.72503055,76.15820464,75.81379847
27004,75.90356984,75.42956599,76.31462006,76.18500963,75.61472374,76.11835284,74.32972893,74.72596652,76.15908754,75.81469412
27005,75.90446214,75.43047584,76.31549713,76.1858915,75.61562674,76.11923718,74.3306795,74.72690243,76.15997038,75.81558971
27006,75.90535437,75.43138562,76.31637414,76.18677331,75.61652966,76.12012145,74.33163001,74.72783826,76.16085314,75.81648523
27007,75.90624653,75.43229533,76.31725108,76.18765505,75.61743252,76.12100567,74.33258044,74.72877402,76.16173585,75.81738068
27008,75.90713863,75.43320498,76.31812796,76.18853673,75.61833531,76.12188981,74.33353081,74.72970972,76.16261848,75.81827607
27009,75.90803066,75.43411455,76.31900478,76.18941834,75.61923803,76.12277389,74.3344811,74.73064534,76.16350106,75.81917139
27010,75.90892262,75.43502407,76.31988153,76.19029989,75.62014069,76.1236579,74.33543132,74.7315809,76.16438356,75.82006664
27011,75.90981452,75.43593351,76.32075821,76.19118137,75.62104328,76.12454185,74.33638147,74.73251638,76.165266,75.82096183
27012,75.91070635,75.43684288,76.32163483,76.19206279,75.6219458,76.12542574,74.33733156,74.7334518,76.16614838,75.82185695
27013,75.91159812,75.43775219,76.32251138,76.19294414,75.62284826,76.12630955,74.33828157,74.73438715,76.16703069,75.82275201
27014,75.91248982,75.43866143,76.32338787,76.19382542,75.62375065,76.12719331,74.33923151,74.73532243,76.16791293,75.823647
27015,75.91338145,75.43957061,76.3242643,76.19470664,75.62465297,76.12807699,74.34018138,74.73625763,76.16879511,75.82454192
27016,75.91427302,75.44047972,76.32514066,76.1955878,75.62555523,76.12896062,74.34113118,74.73719277,76.16967723,75.82543678
27017,75.91516453,75.44138876,76.32601695,76.19646889,75.62645742,76.12984417,74.34208091,74.73812785,76.17055928,75.82633157
27018,75.91605596,75.44229773,76.32689318,76.19734991,75.62735954,76.13072766,74.34303057,74.73906285,76.17144126,75.82722629
27019,75.91694733,75.44320663,76.32776935,76.19823087,75.62826159,76.13161109,74.34398016,74.73999778,76.17232318,75.82812095
27020,75.91783864,75.44411547,76.32864545,76.19911177,75.62916358,76.13249445,74.34492968,74.74093264,76.17320503,75.82901554
27021,75.91872988,75.44502424,76.32952148,76.1999926,75.6300655,76.12967692,74.34587913,74.74186744,76.17408682,75.82991007
27022,75.91962105,75.44593294,76.33039745,76.19717267,75.63096736,76.13056028,74.34682851,74.74280216,76.17126786,75.83080453
27023,75.92051216,75.44314103,76.33127336,76.19805351,75.63186915,76.12774303,74.34777782,74.74373682,76.17214965,75.83169892
27024,75.9214032,75.44034932,76.3321492,76.19893428,75.63277087,76.12492599,74.34872706,74.7446714,76.17303138,75.83259325
27025,75.92229417,75.44125809,76.33302498,76.19981499,75.63367253,76.12580944,74.34967623,74.74560592,76.17391304,75.83348751
27026,75.92318508,75.4421668,76.33390069,76.20069563,75.63457411,76.12669281,74.35062532,74.74654037,76.17479464,75.83438171
27027,75.92407592,75.44307544,76.33477633,76.2015762,75.63547564,76.12757613,74.35157435,74.74747475,76.17567618,75.83527584
27028,75.9249667,75.44398402,76.33565192,76.20245671,75.63637709,76.12845938,74.35252331,74.74840906,76.17655764,75.8361699
27029,75.92585741,75.44489252,76.33652743,76.20333716,75.63727848,76.12934256,74.3534722,74.7493433,76.17743905,75.83706389
27030,75.92674806,75.44580096,76.33740289,76.20421754,75.6381798,76.13022568,74.35442101,74.75027747,76.17832038,75.83795782
27031,75.92763864,75.44670933,76.33827827,76.20509785,75.63908106,76.13110873,74.35536976,74.75121157,76.17920166,75.83885169
27032,75.92852915,75.44761764,76.3391536,76.2059781,75.63998224,76.13199171,74.35631844,74.75214561,76.18008286,75.83974549
27033,75.9294196,75.44852588,76.34002885,76.20685828,75.64088336,76.13287463,74.35726704,74.75307957,76.18096401,75.84063922
